State,Region,Product,ds,y
Louisiana,Bayou,Annuities,1999-04-01,39.55
Louisiana,Bayou,Annuities,1999-07-01,30.64
Louisiana,Bayou,Annuities,1999-10-01,48.78
Louisiana,Bayou,Annuities,2000-01-01,23.44
Louisiana,Bayou,Annuities,2000-04-01,59.53
Louisiana,Bayou,Annuities,2000-07-01,44.19
Louisiana,Bayou,Annuities,2000-10-01,35.16
Louisiana,Bayou,Annuities,2001-01-01,17.8
Louisiana,Bayou,Annuities,2001-04-01,25.09
Louisiana,Bayou,Annuities,2001-07-01,25.22
Louisiana,Bayou,Annuities,2001-10-01,24.94
Louisiana,Bayou,Annuities,2002-01-01,24.38
Louisiana,Bayou,Annuities,2002-04-01,33.06
Louisiana,Bayou,Annuities,2002-07-01,50.89
Louisiana,Bayou,Annuities,2002-10-01,22.65
Louisiana,Bayou,Annuities,2003-01-01,27.23
Louisiana,Bayou,Annuities,2003-04-01,51.16
Louisiana,Bayou,Annuities,2003-07-01,55.39
Louisiana,Bayou,Annuities,2003-10-01,36.91
Louisiana,Bayou,Annuities,2004-01-01,27.33
Louisiana,Bayou,Annuities,2004-04-01,18.71
Louisiana,Bayou,Annuities,2004-07-01,56.39
Louisiana,Bayou,Annuities,2004-10-01,24.29
Louisiana,Bayou,Annuities,2005-01-01,35.13
Louisiana,Bayou,Annuities,2005-04-01,41.1
Louisiana,Bayou,Annuities,2005-07-01,15.48
Louisiana,Bayou,Annuities,2005-10-01,70.58
Louisiana,Bayou,Annuities,2006-01-01,32.17
Louisiana,Bayou,Annuities,2006-04-01,40.36
Louisiana,Bayou,Annuities,2006-07-01,47.74
Louisiana,Bayou,Annuities,2006-10-01,47.34
Louisiana,Bayou,Annuities,2007-01-01,49.47
Louisiana,Bayou,Annuities,2007-04-01,41.6
Louisiana,Bayou,Annuities,2007-07-01,21.52
Louisiana,Bayou,Annuities,2007-10-01,50.64
Louisiana,Bayou,Annuities,2008-01-01,36.06
Louisiana,Bayou,Annuities,2008-04-01,33.1
Louisiana,Bayou,Annuities,2008-07-01,49.3
Louisiana,Bayou,Annuities,2008-10-01,12.66
Louisiana,Bayou,Annuities,2009-01-01,4.19
Louisiana,Bayou,Annuities,2009-04-01,28.45
Louisiana,Bayou,Annuities,2009-07-01,41.38
Louisiana,Bayou,Annuities,2009-10-01,14.43
Louisiana,Bayou,Annuities,2010-01-01,21.65
Louisiana,Bayou,Annuities,2010-04-01,36.53
Louisiana,Bayou,Annuities,2010-07-01,30.54
Louisiana,Bayou,Annuities,2010-10-01,12.28
Louisiana,Bayou,Annuities,2011-01-01,1.35
Louisiana,Bayou,Annuities,2011-04-01,28.74
Louisiana,Bayou,Annuities,2011-07-01,26.59
Louisiana,Bayou,Annuities,2011-10-01,14.47
Louisiana,Bayou,Annuities,2012-01-01,31.49
Louisiana,Bayou,Annuities,2012-04-01,32.55
Louisiana,Bayou,Annuities,2012-07-01,40.49
Louisiana,Bayou,Annuities,2012-10-01,32.71
Louisiana,Bayou,Annuities,2013-01-01,23.02
Louisiana,Bayou,Annuities,2013-04-01,23.48
Louisiana,Bayou,Annuities,2013-07-01,11.38
Louisiana,Bayou,Annuities,2013-10-01,47.03
Louisiana,Bayou,Annuities,2014-01-01,30.07
Louisiana,Bayou,Annuities,2014-04-01,13.48
Louisiana,Bayou,Annuities,2014-07-01,49.89
Louisiana,Bayou,Annuities,2014-10-01,41.37
Louisiana,Bayou,Annuities,2015-01-01,20.04
Louisiana,Bayou,Annuities,2015-04-01,38.5
Louisiana,Bayou,Annuities,2015-07-01,26.71
Louisiana,Bayou,Annuities,2015-10-01,49.34
Louisiana,Bayou,Annuities,2016-01-01,30.47
Louisiana,Bayou,Annuities,2016-04-01,55.09
Louisiana,Bayou,Annuities,2016-07-01,30.93
Louisiana,Bayou,Annuities,2016-10-01,28.65
Louisiana,Bayou,Annuities,2017-01-01,28.15
Louisiana,Bayou,Annuities,2017-04-01,39.39
Louisiana,Bayou,Annuities,2017-07-01,58.52
Louisiana,Bayou,Annuities,2017-10-01,38.16
Louisiana,Florida Parishes,Term Life,1998-01-01,48.65
Louisiana,Florida Parishes,Term Life,1998-04-01,34.15
Louisiana,Florida Parishes,Term Life,1998-07-01,40.69
Louisiana,Florida Parishes,Term Life,1998-10-01,92.02
Louisiana,Florida Parishes,Term Life,1999-01-01,11.3
Louisiana,Florida Parishes,Term Life,1999-04-01,49.67
Louisiana,Florida Parishes,Term Life,1999-07-01,83.97
Louisiana,Florida Parishes,Term Life,1999-10-01,38.72
Louisiana,Florida Parishes,Term Life,2000-01-01,49.38
Louisiana,Florida Parishes,Term Life,2000-04-01,32.09
Louisiana,Florida Parishes,Term Life,2000-07-01,58.34
Louisiana,Florida Parishes,Term Life,2000-10-01,23.78
Louisiana,Florida Parishes,Term Life,2001-01-01,22.15
Louisiana,Florida Parishes,Term Life,2001-04-01,17.67
Louisiana,Florida Parishes,Term Life,2001-07-01,19.99
Louisiana,Florida Parishes,Term Life,2001-10-01,12.82
Louisiana,Florida Parishes,Term Life,2002-01-01,51.04
Louisiana,Florida Parishes,Term Life,2002-04-01,34.91
Louisiana,Florida Parishes,Term Life,2002-07-01,22.44
Louisiana,Florida Parishes,Term Life,2002-10-01,27.94
Louisiana,Florida Parishes,Term Life,2003-01-01,23.44
Louisiana,Florida Parishes,Term Life,2003-04-01,17.87
Louisiana,Florida Parishes,Term Life,2003-07-01,17.47
Louisiana,Florida Parishes,Term Life,2003-10-01,14.99
Louisiana,Florida Parishes,Term Life,2004-01-01,20.08
Louisiana,Florida Parishes,Term Life,2004-04-01,35.95
Louisiana,Florida Parishes,Term Life,2004-07-01,21.11
Louisiana,Florida Parishes,Term Life,2004-10-01,23.85
Louisiana,Florida Parishes,Term Life,2005-01-01,11.58
Louisiana,Florida Parishes,Term Life,2005-04-01,13.96
Louisiana,Florida Parishes,Term Life,2005-07-01,33.46
Louisiana,Florida Parishes,Term Life,2005-10-01,9.35
Louisiana,Florida Parishes,Term Life,2006-01-01,1.38
Louisiana,Florida Parishes,Term Life,2006-04-01,16.55
Louisiana,Florida Parishes,Term Life,2006-07-01,19.1
Louisiana,Florida Parishes,Term Life,2006-10-01,8.38
Louisiana,Florida Parishes,Term Life,2007-01-01,19.23
Louisiana,Florida Parishes,Term Life,2007-04-01,17.21
Louisiana,Florida Parishes,Term Life,2007-07-01,18.47
Louisiana,Florida Parishes,Term Life,2007-10-01,6.34
Louisiana,Florida Parishes,Term Life,2008-01-01,18.04
Louisiana,Florida Parishes,Term Life,2008-04-01,53.78
Louisiana,Florida Parishes,Term Life,2008-07-01,20.45
Louisiana,Florida Parishes,Term Life,2008-10-01,21.14
Louisiana,Florida Parishes,Term Life,2009-01-01,10.05
Louisiana,Florida Parishes,Term Life,2009-04-01,12.81
Louisiana,Florida Parishes,Term Life,2009-07-01,33.31
Louisiana,Florida Parishes,Term Life,2009-10-01,24.06
Louisiana,Florida Parishes,Term Life,2010-01-01,15.74
Louisiana,Florida Parishes,Term Life,2010-04-01,17.76
Louisiana,Florida Parishes,Term Life,2010-07-01,35.98
Louisiana,Florida Parishes,Term Life,2010-10-01,27.08
Louisiana,Florida Parishes,Term Life,2011-01-01,17.73
Louisiana,Florida Parishes,Term Life,2011-04-01,21.22
Louisiana,Florida Parishes,Term Life,2011-07-01,10.1
Louisiana,Florida Parishes,Term Life,2011-10-01,19.46
Louisiana,Florida Parishes,Term Life,2012-01-01,4.15
Louisiana,Florida Parishes,Term Life,2012-04-01,15.56
Louisiana,Florida Parishes,Term Life,2012-07-01,16.86
Louisiana,Florida Parishes,Term Life,2012-10-01,12.72
Louisiana,Florida Parishes,Term Life,2013-01-01,5.38
Louisiana,Florida Parishes,Term Life,2013-04-01,29.86
Louisiana,Florida Parishes,Term Life,2013-07-01,14.62
Louisiana,Florida Parishes,Term Life,2013-10-01,27.3
Louisiana,Florida Parishes,Term Life,2014-01-01,8.71
Louisiana,Florida Parishes,Term Life,2014-04-01,23.21
Louisiana,Florida Parishes,Term Life,2014-07-01,35.61
Louisiana,Florida Parishes,Term Life,2014-10-01,47.92
Louisiana,Florida Parishes,Term Life,2015-01-01,8.73
Louisiana,Florida Parishes,Term Life,2015-04-01,31.23
Louisiana,Florida Parishes,Term Life,2015-07-01,50.88
Louisiana,Florida Parishes,Term Life,2015-10-01,41.92
Louisiana,Florida Parishes,Term Life,2016-01-01,32.38
Louisiana,Florida Parishes,Term Life,2016-04-01,31.46
Louisiana,Florida Parishes,Term Life,2016-07-01,37.95
Louisiana,Florida Parishes,Term Life,2016-10-01,53.37
Louisiana,Florida Parishes,Term Life,2017-01-01,51.51
Louisiana,Florida Parishes,Term Life,2017-04-01,30.97
Louisiana,Florida Parishes,Term Life,2017-07-01,45.32
Louisiana,Florida Parishes,Term Life,2017-10-01,34.33
Louisiana,Florida Parishes,Whole Life,1998-01-01,24.53
Louisiana,Florida Parishes,Whole Life,1998-04-01,63.25
Louisiana,Florida Parishes,Whole Life,1998-07-01,40.89
Louisiana,Florida Parishes,Whole Life,1998-10-01,58.75
Louisiana,Florida Parishes,Whole Life,1999-01-01,19.47
Louisiana,Florida Parishes,Whole Life,1999-04-01,54.35
Louisiana,Florida Parishes,Whole Life,1999-07-01,74.52
Louisiana,Florida Parishes,Whole Life,1999-10-01,56.63
Louisiana,Florida Parishes,Whole Life,2000-01-01,26.51
Louisiana,Florida Parishes,Whole Life,2000-04-01,40.08
Louisiana,Florida Parishes,Whole Life,2000-07-01,96.61
Louisiana,Florida Parishes,Whole Life,2000-10-01,33.06
Louisiana,Florida Parishes,Whole Life,2001-01-01,31.86
Louisiana,Florida Parishes,Whole Life,2001-04-01,44.77
Louisiana,Florida Parishes,Whole Life,2001-07-01,97.38
Louisiana,Florida Parishes,Whole Life,2001-10-01,46.85
Louisiana,Florida Parishes,Whole Life,2002-01-01,28.07
Louisiana,Florida Parishes,Whole Life,2002-04-01,52.72
Louisiana,Florida Parishes,Whole Life,2002-07-01,81.63
Louisiana,Florida Parishes,Whole Life,2002-10-01,56.83
Louisiana,Florida Parishes,Whole Life,2003-01-01,20.94
Louisiana,Florida Parishes,Whole Life,2003-04-01,55.04
Louisiana,Florida Parishes,Whole Life,2003-07-01,76.42
Louisiana,Florida Parishes,Whole Life,2003-10-01,60.6
Louisiana,Florida Parishes,Whole Life,2004-01-01,23.86
Louisiana,Florida Parishes,Whole Life,2004-04-01,52.67
Louisiana,Florida Parishes,Whole Life,2004-07-01,63.07
Louisiana,Florida Parishes,Whole Life,2004-10-01,25.45
Louisiana,Florida Parishes,Whole Life,2005-01-01,19.88
Louisiana,Florida Parishes,Whole Life,2005-04-01,41.7
Louisiana,Florida Parishes,Whole Life,2005-07-01,43.96
Louisiana,Florida Parishes,Whole Life,2005-10-01,49.77
Louisiana,Florida Parishes,Whole Life,2006-01-01,48.37
Louisiana,Florida Parishes,Whole Life,2006-04-01,38.2
Louisiana,Florida Parishes,Whole Life,2006-07-01,48.45
Louisiana,Florida Parishes,Whole Life,2006-10-01,54.04
Louisiana,Florida Parishes,Whole Life,2007-01-01,17.89
Louisiana,Florida Parishes,Whole Life,2007-04-01,43.45
Louisiana,Florida Parishes,Whole Life,2007-07-01,50.96
Louisiana,Florida Parishes,Whole Life,2007-10-01,33.42
Louisiana,Florida Parishes,Whole Life,2008-01-01,32.42
Louisiana,Florida Parishes,Whole Life,2008-04-01,61.7
Louisiana,Florida Parishes,Whole Life,2008-07-01,54.11
Louisiana,Florida Parishes,Whole Life,2008-10-01,57.22
Louisiana,Florida Parishes,Whole Life,2009-01-01,24.15
Louisiana,Florida Parishes,Whole Life,2009-04-01,38.14
Louisiana,Florida Parishes,Whole Life,2009-07-01,73.02
Louisiana,Florida Parishes,Whole Life,2009-10-01,26.37
Louisiana,Florida Parishes,Whole Life,2010-01-01,20.13
Louisiana,Florida Parishes,Whole Life,2010-04-01,52.53
Louisiana,Florida Parishes,Whole Life,2010-07-01,79.9
Louisiana,Florida Parishes,Whole Life,2010-10-01,39.28
Louisiana,Florida Parishes,Whole Life,2011-01-01,23.67
Louisiana,Florida Parishes,Whole Life,2011-04-01,30.63
Louisiana,Florida Parishes,Whole Life,2011-07-01,90.83
Louisiana,Florida Parishes,Whole Life,2011-10-01,25.86
Louisiana,Florida Parishes,Whole Life,2012-01-01,21.65
Louisiana,Florida Parishes,Whole Life,2012-04-01,49.43
Louisiana,Florida Parishes,Whole Life,2012-07-01,46.39
Louisiana,Florida Parishes,Whole Life,2012-10-01,42.74
Louisiana,Florida Parishes,Whole Life,2013-01-01,22.02
Louisiana,Florida Parishes,Whole Life,2013-04-01,54.17
Louisiana,Florida Parishes,Whole Life,2013-07-01,68.9
Louisiana,Florida Parishes,Whole Life,2013-10-01,22.91
Louisiana,Florida Parishes,Whole Life,2014-01-01,19.16
Louisiana,Florida Parishes,Whole Life,2014-04-01,47.92
Louisiana,Florida Parishes,Whole Life,2014-07-01,90.68
Louisiana,Florida Parishes,Whole Life,2014-10-01,29.41
Louisiana,Florida Parishes,Whole Life,2015-01-01,30.08
Louisiana,Florida Parishes,Whole Life,2015-04-01,38.42
Louisiana,Florida Parishes,Whole Life,2015-07-01,64.05
Louisiana,Florida Parishes,Whole Life,2015-10-01,49.1
Louisiana,Florida Parishes,Whole Life,2016-01-01,17.45
Louisiana,Florida Parishes,Whole Life,2016-04-01,68.23
Louisiana,Florida Parishes,Whole Life,2016-07-01,82.33
Louisiana,Florida Parishes,Whole Life,2016-10-01,27.92
Louisiana,Florida Parishes,Whole Life,2017-01-01,21.46
Louisiana,Florida Parishes,Whole Life,2017-04-01,52.43
Louisiana,Florida Parishes,Whole Life,2017-07-01,76.28
Louisiana,Florida Parishes,Whole Life,2017-10-01,32.42
Louisiana,Florida Parishes,Annuities,1998-01-01,2.07
Louisiana,Florida Parishes,Annuities,1998-04-01,0.0
Louisiana,Florida Parishes,Annuities,1998-07-01,8.92
Louisiana,Florida Parishes,Annuities,1998-10-01,7.26
Louisiana,Florida Parishes,Annuities,1999-01-01,9.68
Louisiana,Florida Parishes,Annuities,1999-04-01,7.88
Louisiana,Florida Parishes,Annuities,1999-07-01,2.28
Louisiana,Florida Parishes,Annuities,1999-10-01,5.93
Louisiana,Florida Parishes,Annuities,2000-01-01,1.52
Louisiana,Florida Parishes,Annuities,2000-04-01,0.0
Louisiana,Florida Parishes,Annuities,2000-07-01,2.88
Louisiana,Florida Parishes,Annuities,2000-10-01,4.15
Louisiana,Florida Parishes,Annuities,2001-01-01,0.0
Louisiana,Florida Parishes,Annuities,2001-04-01,4.09
Louisiana,Florida Parishes,Annuities,2001-07-01,6.29
Louisiana,Florida Parishes,Annuities,2001-10-01,5.2
Louisiana,Florida Parishes,Annuities,2002-01-01,0.0
Louisiana,Florida Parishes,Annuities,2002-04-01,0.0
Louisiana,Florida Parishes,Annuities,2002-07-01,4.84
Louisiana,Florida Parishes,Annuities,2002-10-01,11.33
Louisiana,Florida Parishes,Annuities,2003-01-01,0.0
Louisiana,Florida Parishes,Annuities,2003-04-01,3.5
Louisiana,Florida Parishes,Annuities,2003-07-01,0.0
Louisiana,Florida Parishes,Annuities,2003-10-01,0.0
Louisiana,Florida Parishes,Annuities,2004-01-01,0.0
Louisiana,Florida Parishes,Annuities,2004-04-01,0.0
Louisiana,Florida Parishes,Annuities,2004-07-01,8.02
Louisiana,Florida Parishes,Annuities,2004-10-01,14.62
Louisiana,Florida Parishes,Annuities,2005-01-01,3.57
Louisiana,Florida Parishes,Annuities,2005-04-01,10.73
Louisiana,Florida Parishes,Annuities,2005-07-01,2.38
Louisiana,Florida Parishes,Annuities,2005-10-01,12.01
Louisiana,Florida Parishes,Annuities,2006-01-01,1.37
Louisiana,Florida Parishes,Annuities,2006-04-01,0.0
Louisiana,Florida Parishes,Annuities,2006-07-01,6.25
Louisiana,Florida Parishes,Annuities,2006-10-01,1.58
Louisiana,Florida Parishes,Annuities,2007-01-01,0.0
Louisiana,Florida Parishes,Annuities,2007-04-01,11.11
Louisiana,Florida Parishes,Annuities,2007-07-01,7.33
Louisiana,Florida Parishes,Annuities,2007-10-01,1.46
Louisiana,Florida Parishes,Annuities,2008-01-01,0.0
Louisiana,Florida Parishes,Annuities,2008-04-01,2.08
Louisiana,Florida Parishes,Annuities,2008-07-01,1.52
Louisiana,Florida Parishes,Annuities,2008-10-01,4.41
Louisiana,Florida Parishes,Annuities,2009-01-01,0.0
Louisiana,Florida Parishes,Annuities,2009-04-01,1.34
Louisiana,Florida Parishes,Annuities,2009-07-01,3.29
Louisiana,Florida Parishes,Annuities,2009-10-01,0.0
Louisiana,Florida Parishes,Annuities,2010-01-01,0.0
Louisiana,Florida Parishes,Annuities,2010-04-01,0.0
Louisiana,Florida Parishes,Annuities,2010-07-01,1.28
Louisiana,Florida Parishes,Annuities,2010-10-01,1.09
Louisiana,Florida Parishes,Annuities,2011-01-01,2.54
Louisiana,Florida Parishes,Annuities,2011-04-01,9.7
Louisiana,Florida Parishes,Annuities,2011-07-01,1.6
Louisiana,Florida Parishes,Annuities,2011-10-01,1.66
Louisiana,Florida Parishes,Annuities,2012-01-01,1.38
Louisiana,Florida Parishes,Annuities,2012-04-01,0.0
Louisiana,Florida Parishes,Annuities,2012-07-01,0.0
Louisiana,Florida Parishes,Annuities,2012-10-01,0.0
Louisiana,Florida Parishes,Annuities,2013-01-01,0.0
Louisiana,Florida Parishes,Annuities,2013-04-01,8.75
Louisiana,Florida Parishes,Annuities,2013-07-01,0.0
Louisiana,Florida Parishes,Annuities,2013-10-01,1.94
Louisiana,Florida Parishes,Annuities,2014-01-01,10.32
Louisiana,Florida Parishes,Annuities,2014-04-01,3.29
Louisiana,Florida Parishes,Annuities,2014-07-01,3.94
Louisiana,Florida Parishes,Annuities,2014-10-01,10.98
Louisiana,Florida Parishes,Annuities,2015-01-01,14.21
Louisiana,Florida Parishes,Annuities,2015-04-01,8.12
Louisiana,Florida Parishes,Annuities,2015-07-01,7.71
Louisiana,Florida Parishes,Annuities,2015-10-01,0.0
Louisiana,Florida Parishes,Annuities,2016-01-01,8.75
Louisiana,Florida Parishes,Annuities,2016-04-01,7.64
Louisiana,Florida Parishes,Annuities,2016-07-01,3.09
Louisiana,Florida Parishes,Annuities,2016-10-01,4.47
Louisiana,Florida Parishes,Annuities,2017-01-01,4.44
Louisiana,Florida Parishes,Annuities,2017-04-01,4.09
Louisiana,Florida Parishes,Annuities,2017-07-01,8.8
Louisiana,Florida Parishes,Annuities,2017-10-01,6.66
Louisiana,Florida Parishes,Annuities,1998-01-01,21.35
Louisiana,Florida Parishes,Annuities,1998-04-01,23.25
Louisiana,Florida Parishes,Annuities,1998-07-01,19.58
Louisiana,Florida Parishes,Annuities,1998-10-01,27.44
Louisiana,Florida Parishes,Annuities,1999-01-01,37.92
Louisiana,Florida Parishes,Annuities,1999-04-01,35.11
Louisiana,Florida Parishes,Annuities,1999-07-01,22.8
Louisiana,Florida Parishes,Annuities,1999-10-01,20.58
Louisiana,Florida Parishes,Annuities,2000-01-01,9.36
Louisiana,Florida Parishes,Annuities,2000-04-01,25.44
Louisiana,Florida Parishes,Annuities,2000-07-01,28.58
Louisiana,Florida Parishes,Annuities,2000-10-01,12.35
Louisiana,Florida Parishes,Annuities,2001-01-01,34.55
Louisiana,Florida Parishes,Annuities,2001-04-01,27.56
Louisiana,Florida Parishes,Annuities,2001-07-01,19.66
Louisiana,Florida Parishes,Annuities,2001-10-01,22.05
Louisiana,Florida Parishes,Annuities,2002-01-01,28.41
Louisiana,Florida Parishes,Annuities,2002-04-01,30.53
Louisiana,Florida Parishes,Annuities,2002-07-01,40.18
Louisiana,Florida Parishes,Annuities,2002-10-01,24.12
Louisiana,Florida Parishes,Annuities,2003-01-01,18.35
Louisiana,Florida Parishes,Annuities,2003-04-01,45.24
Louisiana,Florida Parishes,Annuities,2003-07-01,24.26
Louisiana,Florida Parishes,Annuities,2003-10-01,23.53
Louisiana,Florida Parishes,Annuities,2004-01-01,25.21
Louisiana,Florida Parishes,Annuities,2004-04-01,26.05
Louisiana,Florida Parishes,Annuities,2004-07-01,29.34
Louisiana,Florida Parishes,Annuities,2004-10-01,25.47
Louisiana,Florida Parishes,Annuities,2005-01-01,23.92
Louisiana,Florida Parishes,Annuities,2005-04-01,14.14
Louisiana,Florida Parishes,Annuities,2005-07-01,22.38
Louisiana,Florida Parishes,Annuities,2005-10-01,23.16
Louisiana,Florida Parishes,Annuities,2006-01-01,8.16
Louisiana,Florida Parishes,Annuities,2006-04-01,16.46
Louisiana,Florida Parishes,Annuities,2006-07-01,20.48
Louisiana,Florida Parishes,Annuities,2006-10-01,16.69
Louisiana,Florida Parishes,Annuities,2007-01-01,22.51
Louisiana,Florida Parishes,Annuities,2007-04-01,24.4
Louisiana,Florida Parishes,Annuities,2007-07-01,32.72
Louisiana,Florida Parishes,Annuities,2007-10-01,19.59
Louisiana,Florida Parishes,Annuities,2008-01-01,12.55
Louisiana,Florida Parishes,Annuities,2008-04-01,17.86
Louisiana,Florida Parishes,Annuities,2008-07-01,5.53
Louisiana,Florida Parishes,Annuities,2008-10-01,29.74
Louisiana,Florida Parishes,Annuities,2009-01-01,27.39
Louisiana,Florida Parishes,Annuities,2009-04-01,17.6
Louisiana,Florida Parishes,Annuities,2009-07-01,27.57
Louisiana,Florida Parishes,Annuities,2009-10-01,9.88
Louisiana,Florida Parishes,Annuities,2010-01-01,17.47
Louisiana,Florida Parishes,Annuities,2010-04-01,29.41
Louisiana,Florida Parishes,Annuities,2010-07-01,29.45
Louisiana,Florida Parishes,Annuities,2010-10-01,14.97
Louisiana,Florida Parishes,Annuities,2011-01-01,10.57
Louisiana,Florida Parishes,Annuities,2011-04-01,11.36
Louisiana,Florida Parishes,Annuities,2011-07-01,10.85
Louisiana,Florida Parishes,Annuities,2011-10-01,27.02
Louisiana,Florida Parishes,Annuities,2012-01-01,11.81
Louisiana,Florida Parishes,Annuities,2012-04-01,15.28
Louisiana,Florida Parishes,Annuities,2012-07-01,8.66
Louisiana,Florida Parishes,Annuities,2012-10-01,7.36
Louisiana,Florida Parishes,Annuities,2013-01-01,18.57
Louisiana,Florida Parishes,Annuities,2013-04-01,11.34
Louisiana,Florida Parishes,Annuities,2013-07-01,23.14
Louisiana,Florida Parishes,Annuities,2013-10-01,20.07
Louisiana,Florida Parishes,Annuities,2014-01-01,8.95
Louisiana,Florida Parishes,Annuities,2014-04-01,25.58
Louisiana,Florida Parishes,Annuities,2014-07-01,17.19
Louisiana,Florida Parishes,Annuities,2014-10-01,15.91
Louisiana,Florida Parishes,Annuities,2015-01-01,15.14
Louisiana,Florida Parishes,Annuities,2015-04-01,34.31
Louisiana,Florida Parishes,Annuities,2015-07-01,3.63
Louisiana,Florida Parishes,Annuities,2015-10-01,14.1
Louisiana,Florida Parishes,Annuities,2016-01-01,7.1
Louisiana,Florida Parishes,Annuities,2016-04-01,27.51
Louisiana,Florida Parishes,Annuities,2016-07-01,17.87
Louisiana,Florida Parishes,Annuities,2016-10-01,20.18
Louisiana,Florida Parishes,Annuities,2017-01-01,13.73
Louisiana,Florida Parishes,Annuities,2017-04-01,20.05
Louisiana,Florida Parishes,Annuities,2017-07-01,32.2
Louisiana,Florida Parishes,Annuities,2017-10-01,32.91
Louisiana,North Lake,Term Life,1998-01-01,48.76
Louisiana,North Lake,Term Life,1998-04-01,8.02
Louisiana,North Lake,Term Life,1998-07-01,0.0
Louisiana,North Lake,Term Life,1998-10-01,5.44
Louisiana,North Lake,Term Life,1999-01-01,17.07
Louisiana,North Lake,Term Life,1999-04-01,11.34
Louisiana,North Lake,Term Life,1999-07-01,0.0
Louisiana,North Lake,Term Life,1999-10-01,35.18
Louisiana,North Lake,Term Life,2000-01-01,8.23
Louisiana,North Lake,Term Life,2000-04-01,3.32
Louisiana,North Lake,Term Life,2000-07-01,5.96
Louisiana,North Lake,Term Life,2000-10-01,3.2
Louisiana,North Lake,Term Life,2001-01-01,39.38
Louisiana,North Lake,Term Life,2001-04-01,7.81
Louisiana,North Lake,Term Life,2001-07-01,7.42
Louisiana,North Lake,Term Life,2001-10-01,17.48
Louisiana,North Lake,Term Life,2002-01-01,11.62
Louisiana,North Lake,Term Life,2002-04-01,0.0
Louisiana,North Lake,Term Life,2002-07-01,2.13
Louisiana,North Lake,Term Life,2002-10-01,6.33
Louisiana,North Lake,Term Life,2003-01-01,17.51
Louisiana,North Lake,Term Life,2003-04-01,4.96
Louisiana,North Lake,Term Life,2003-07-01,6.46
Louisiana,North Lake,Term Life,2003-10-01,2.19
Louisiana,North Lake,Term Life,2004-01-01,12.27
Louisiana,North Lake,Term Life,2004-04-01,29.44
Louisiana,North Lake,Term Life,2004-07-01,16.81
Louisiana,North Lake,Term Life,2004-10-01,11.72
Louisiana,North Lake,Term Life,2005-01-01,14.85
Louisiana,North Lake,Term Life,2005-04-01,15.51
Louisiana,North Lake,Term Life,2005-07-01,13.14
Louisiana,North Lake,Term Life,2005-10-01,12.71
Louisiana,North Lake,Term Life,2006-01-01,6.01
Louisiana,North Lake,Term Life,2006-04-01,12.44
Louisiana,North Lake,Term Life,2006-07-01,10.3
Louisiana,North Lake,Term Life,2006-10-01,20.43
Louisiana,North Lake,Term Life,2007-01-01,24.2
Louisiana,North Lake,Term Life,2007-04-01,6.07
Louisiana,North Lake,Term Life,2007-07-01,12.56
Louisiana,North Lake,Term Life,2007-10-01,10.97
Louisiana,North Lake,Term Life,2008-01-01,7.73
Louisiana,North Lake,Term Life,2008-04-01,6.9
Louisiana,North Lake,Term Life,2008-07-01,9.67
Louisiana,North Lake,Term Life,2008-10-01,17.0
Louisiana,North Lake,Term Life,2009-01-01,3.08
Louisiana,North Lake,Term Life,2009-04-01,7.18
Louisiana,North Lake,Term Life,2009-07-01,9.74
Louisiana,North Lake,Term Life,2009-10-01,6.85
Louisiana,North Lake,Term Life,2010-01-01,11.26
Louisiana,North Lake,Term Life,2010-04-01,13.63
Louisiana,North Lake,Term Life,2010-07-01,3.52
Louisiana,North Lake,Term Life,2010-10-01,4.68
Louisiana,North Lake,Term Life,2011-01-01,7.53
Louisiana,North Lake,Term Life,2011-04-01,9.01
Louisiana,North Lake,Term Life,2011-07-01,13.34
Louisiana,North Lake,Term Life,2011-10-01,36.41
Louisiana,North Lake,Term Life,2012-01-01,3.58
Louisiana,North Lake,Term Life,2012-04-01,10.02
Louisiana,North Lake,Term Life,2012-07-01,9.46
Louisiana,North Lake,Term Life,2012-10-01,12.45
Louisiana,North Lake,Term Life,2013-01-01,30.02
Louisiana,North Lake,Term Life,2013-04-01,28.52
Louisiana,North Lake,Term Life,2013-07-01,26.1
Louisiana,North Lake,Term Life,2013-10-01,23.04
Louisiana,North Lake,Term Life,2014-01-01,27.73
Louisiana,North Lake,Term Life,2014-04-01,5.53
Louisiana,North Lake,Term Life,2014-07-01,5.27
Louisiana,North Lake,Term Life,2014-10-01,29.78
Louisiana,North Lake,Term Life,2015-01-01,17.12
Louisiana,North Lake,Term Life,2015-04-01,19.63
Louisiana,North Lake,Term Life,2015-07-01,20.17
Louisiana,North Lake,Term Life,2015-10-01,14.44
Louisiana,North Lake,Term Life,2016-01-01,22.79
Louisiana,North Lake,Term Life,2016-04-01,14.72
Louisiana,North Lake,Term Life,2016-07-01,19.74
Louisiana,North Lake,Term Life,2016-10-01,20.53
Louisiana,North Lake,Term Life,2017-01-01,15.72
Louisiana,North Lake,Term Life,2017-04-01,14.6
Louisiana,North Lake,Term Life,2017-07-01,29.94
Louisiana,North Lake,Term Life,2017-10-01,23.69
Louisiana,North Lake,Whole Life,1998-01-01,477.87
Louisiana,North Lake,Whole Life,1998-04-01,179.51
Louisiana,North Lake,Whole Life,1998-07-01,132.86
Louisiana,North Lake,Whole Life,1998-10-01,199.98
